epoch;x;y;z
167916839;256266;-17541;18068
167921966;256253;-16520;13866
167927093;255422;-17611;14364
167932220;256064;-17777;18060
167937347;256298;-18547;15453
167942474;256606;-17822;16374
167947601;255698;-18004;16017
167952728;256138;-18045;12204
167957855;256336;-16616;13152
167962982;258147;-18571;12728
167968109;256419;-19380;15086
167973236;257024;-17066;13968
167978363;256564;-16676;10216
167983489;257106;-17096;12288
167988616;257069;-19358;12960
167993743;257314;-18339;13991
167998870;257368;-16330;13101
168003997;256253;-16703;11051
168009124;256444;-17712;13003
168014251;257262;-19524;14093
168019378;256738;-18457;16090
168024505;256551;-16722;14554
168029632;256403;-17732;12886
168034759;257866;-17842;14823
168039886;254227;-18117;22350
168045013;254966;-19120;19337
168050140;257960;-17060;11359
168055267;255936;-17543;14510
168060394;258775;-17511;7320
168065521;256295;-20747;12979
168070648;258118;-18754;13017
168075775;259522;-17266;3647
168080902;257996;-15570;7194
168086029;255134;-18497;11491
168091156;257049;-18404;12991
168096282;257436;-17534;10638
168101409;257806;-16292;8485
168106536;253331;-16616;17522
168111663;255826;-18173;19216
168116790;257947;-18803;11683
168121917;256809;-18834;15532
168127044;255605;-18072;13741
168132171;255338;-17085;18285
168137298;255435;-17280;19911
168142425;256988;-19070;11610
168147552;254970;-19618;19591
168152679;256270;-17368;13250
168157806;255782;-15875;14431
168162933;255361;-17080;14815
168168060;257082;-19222;14317
168173187;262670;-19042;15957
168178314;263629;-19300;13520
168183441;259073;-18245;3997
168188568;263280;-18209;8088
168193695;263437;-19494;4037
168198822;263347;-18870;-10844
168203948;258908;-17985;-2558
168209075;258278;-14670;1852
168214202;254233;-16090;10367
168219329;257439;-17421;5563
168224456;253074;-19952;5711
168229583;252959;-18880;21471
168234710;252765;-13238;4603
168239837;256074;-14959;8560
168244964;254644;-17661;14210
168250091;253877;-18522;21848
168255218;254958;-17804;17087
168260345;257078;-16839;12888
168265472;255126;-17098;18592
168270599;256205;-18228;18479
168275726;257643;-19010;15226
168280853;255963;-18669;17819
168285980;255539;-16599;17935
168291107;256091;-17464;14563
168296234;257157;-18020;19994
168301361;256681;-19802;17669
168306488;255719;-19804;15064
168311614;256779;-17192;6477
168316741;257790;-16279;10329
168321868;258595;-17610;10890
168326995;257013;-19593;12719
168332122;257537;-18200;13072
168337249;258302;-17020;9855
168342376;256852;-17219;14204
168347503;255935;-17165;17676
168352630;256182;-18166;17703
168357757;256950;-18884;13649
168362884;256658;-17142;9465
168368011;255963;-17113;14321
168373138;256784;-18512;15798
168378265;257540;-18976;12780
168383392;256512;-18698;10688
